Any,Mitja,CIF,Grup,Subvencions,Contractes,Pub. institucional,Total,admin_ajuntament_bcn,admin_altres,admin_altres_ajuntaments,admin_diputacio_bcn,admin_diputacio_girona,admin_diputacio_lleida,admin_diputacio_tarragona,admin_estat,admin_generalitat,Nom_comercial,Tipus_mitja,Ambit,Govern_Generalitat
2021,"Plandora, SCP",J25745654,Plandora,4174.32,0.0,0.0,4174.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4174.32,Plandora,Premsa,Local/Comarcal,funcions/ERC
2021,PROMICSA SA,A43030302,Diari de Tarragona (Grup),0.0,0.0,3420.0,3420.0,0.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diari de Tarragona (Grup),Premsa,Local/Comarcal,funcions/ERC
2021,ASS. AB ORIGINE DIVULG. HISTORICA,G67151183,Ass. Ab Origine Divulg. Historica,3090.0,0.0,0.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.0,Ass. Ab Origine Divulg. Historica,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,FUNDACIO JOSEP IRLA,,Fundacio Josep Irla,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,Fundacio Josep Irla,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,COL.ENGINY.CAM.CANALS I PORTS,Q2867009I,Col.Enginy.Cam.Canals I Ports,2597.41,0.0,0.0,2597.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.41,Col.Enginy.Cam.Canals I Ports,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,ASSOCIACIO CULTURAL LA TORRATXA,G02859882,Associacio Cultural La Torratxa,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,Associacio Cultural La Torratxa,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,AS. VEGANA DE CATALUNYA,G05284112,As. Vegana De Catalunya,1749.21,0.0,0.0,1749.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.21,As. Vegana De Catalunya,Premsa,Local/Comarcal,funcions/ERC
2021,ASSOCIACIO SOM DE L OEST,G25849696,Associacio Som De L Oest,1400.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,Associacio Som De L Oest,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,ASS.CULTURAL PER A LA CREACIO D'EMISSOR,G43398411,Ass.Cultural Per A La Creacio D'Emissor,1200.0,0.0,0.0,1200.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,Ass.Cultural Per A La Creacio D'Emissor,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,ASSOCIACIO RADIO COMUNITARIA HOSTAF ASSOCIACIO RADIO COMUNITARIA HOSTAF,G67059469,Associacio Radio Comunitaria Hostaf Associacio Radio Comunitaria Hostaf,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Radio Comunitaria Hostaf Associacio Radio Comunitaria Hostaf,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,ASSOCIACIO BANC DEL TEMPS DE CERDAN ASSOCIACIO BANC DEL TEMPS DE CERDAN DEL VALLES,G67322370,Associacio Banc Del Temps De Cerdan Associacio Banc Del Temps De Cerdan Del Valles,780.0,0.0,0.0,780.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,Associacio Banc Del Temps De Cerdan Associacio Banc Del Temps De Cerdan Del Valles,Associació/Entitat,Local/Comarcal,funcions/ERC
2021,ASSOCIACIoTEATRE DEL TEMPS,,Associacioteatre Del Temps,435.6,0.0,0.0,435.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.6,Associacioteatre Del Temps,Associació/Entitat,Local/Comarcal,funcions/ERC
2022,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),401361.0,197190.46,3730663.93,4329215.39,0.0,3640263.47,1270.5,0.0,0.0,45000.0,0.0,0.0,642681.42,TV3 (CCMA),TV,Catalunya,ERC
2022,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,949879.24,12847.74,2709890.69,3672617.67,0.0,2685573.8,1791.89,0.0,0.0,0.0,0.0,0.0,985251.98,La Vanguardia,Premsa,Catalunya,ERC
2022,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,787856.84,0.0,2045064.65,2832921.49,0.0,2019454.33,0.0,0.0,0.0,0.0,0.0,0.0,813467.16,RAC1,Ràdio,Catalunya,ERC
2022,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,555070.0,13302.69,2091390.36,2659763.05,0.0,2093407.7,1320.69,0.0,0.0,0.0,0.0,0.0,565034.66,Ara,Premsa,Catalunya,ERC
2022,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,556328.98,46562.75,1874253.25,2477144.98,0.0,1864875.98,33978.61,0.0,0.0,0.0,0.0,0.0,578290.39,El Periódico de Catalunya,Premsa,Catalunya,ERC
2022,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),511121.28,115355.38,758999.37,1385476.03,0.0,780884.13,84030.83,0.0,0.0,0.0,0.0,0.0,520561.07,El Punt Avui,Premsa,Catalunya,ERC
2022,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,Grupo Prisa,375000.0,150238.34,727794.65,1253032.99,0.0,712165.25,147238.34,0.0,0.0,0.0,0.0,0.0,393629.4,Cadena SER,Ràdio,Espanya,ERC
2022,"GRUP FLAIX, SL",B61801635,Flaix (Flaixbac / Flaix FM),396000.0,0.0,831181.45,1227181.45,0.0,828750.7,0.0,0.0,0.0,0.0,0.0,0.0,398430.75,Flaix (Flaixbac / Flaix FM),Ràdio,Catalunya,ERC
2022,"EMISSIONS DIGITALS DE CATALUNYA, SA",A63200828,8TV,501000.0,0.0,633255.05,1134255.05,0.0,633255.05,0.0,0.0,0.0,0.0,0.0,0.0,501000.0,8TV,TV,Catalunya,ERC
2022,GRUP LES NOTICIES DE CATALUNYA,B66541947,El Nacional,330000.0,0.0,632659.11,962659.11,0.0,626757.99,0.0,0.0,0.0,0.0,0.0,0.0,335901.12,El Nacional,Internet,Catalunya,ERC
2022,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,AMIC (Associació de Mitjans),346079.64,0.0,418733.96,764813.6,0.0,408733.96,0.0,0.0,12000.0,0.0,0.0,0.0,344079.64,AMIC (Associació de Mitjans),Associació/Entitat,Catalunya,ERC
2022,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,0.0,736474.5,736474.5,0.0,724955.2,0.0,0.0,0.0,0.0,0.0,0.0,11519.3,Catalunya Ràdio,Ràdio,Catalunya,ERC
2022,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,APPEC (Associació editors premsa),356782.9,263629.69,0.0,620412.59,3000.0,3349.17,0.0,11000.0,5000.0,0.0,0.0,0.0,598063.42,APPEC (Associació editors premsa),Associació/Entitat,Catalunya,ERC
2022,80 MES 4 PUBLICACIONS SL,B65672495,Premsa comarcal (80 Mes 4 Publicacions),205180.0,39130.0,359430.44,603740.44,0.0,388056.6,8800.0,0.0,0.0,0.0,0.0,0.0,206883.84,Premsa comarcal (80 Mes 4 Publicacions),Premsa,Local/Comarcal,ERC
2022,"DIARI SEGRE, S.L.U.",B25275926,Segre,309129.7,5873.3,263211.57,578214.57,0.0,258507.52,3617.84,0.0,0.0,0.0,0.0,0.0,316089.21,Segre,Premsa,Local/Comarcal,ERC
2022,"EDICIONS INTERCOMARCALS,S.A.",A08539165,Regió 7,232461.65,134383.88,207528.23,574373.76,0.0,202878.23,132981.4,0.0,0.0,0.0,0.0,0.0,238514.13,Regió 7,Premsa,Local/Comarcal,ERC
2022,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,255357.85,37626.47,249868.16,542852.48,0.0,246468.16,35957.23,0.0,20000.0,0.0,0.0,0.0,240427.09,Diari de Girona,Premsa,Local/Comarcal,ERC
2022,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,40000.0,132982.32,365919.37,538901.69,0.0,498901.69,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,Sport,Premsa,Catalunya,ERC
2022,"SAPIENS, SCCL",F64074982,Sàpiens,3487.98,0.0,467348.0,470835.98,0.0,461211.69,0.0,0.0,0.0,0.0,0.0,0.0,9624.29,Sàpiens,Premsa,Catalunya,ERC
2022,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,Nació Digital,0.0,480.0,420763.59,421243.59,0.0,412394.9,480.0,0.0,0.0,0.0,0.0,0.0,8368.69,Nació Digital,Internet,Catalunya,ERC
2022,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,El Temps,100000.0,31739.32,281827.84,413567.16,0.0,294770.52,17513.0,0.0,0.0,0.0,0.0,0.0,101283.64,El Temps,Premsa,Comunitat Valenciana,ERC
2022,UNIPREX SA,A28782936,Onda Cero / Europa FM,0.0,600.0,394922.04,395522.04,0.0,394922.04,600.0,0.0,0.0,0.0,0.0,0.0,0.0,Onda Cero / Europa FM,Ràdio,Espanya,ERC
2022,EDICIONS DIARI DE TERRASSA S.L.,B02851848,Diari de Terrassa,224181.11,346.15,145091.43,369618.69,0.0,139333.74,0.0,0.0,0.0,0.0,0.0,0.0,230284.95,Diari de Terrassa,Premsa,Local/Comarcal,ERC
2022,"EL MUNDO DEPORTIVO, SA",A59114082,Grup Godó,12000.0,3141.3,313946.44,329087.74,12000.0,316176.25,911.49,0.0,0.0,0.0,0.0,0.0,0.0,Mundo Deportivo,Premsa,Espanya,ERC
2022,"20 MINUTOS EDITORA, SL",B99083966,20 Minutos,0.0,0.0,308939.86,308939.86,0.0,308939.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20 Minutos,Premsa,Espanya,ERC
2022,PREMSA D OSONA (EL 9 NOU),A08447369,El 9 Nou,125152.99,8198.54,147287.99,280639.52,0.0,148191.84,5174.5,0.0,0.0,0.0,0.0,0.0,127273.18,El 9 Nou,Premsa,Local/Comarcal,ERC
2022,FUNDACIO FRANCESC EIXIMENIS,G46648655,Fundació Francesc Eiximenis,232196.8,935.0,0.0,233131.8,0.0,15935.0,0.0,45000.0,18000.0,28000.0,0.0,0.0,126196.8,Fundació Francesc Eiximenis,Associació/Entitat,Catalunya,ERC
2022,EDICIONS DIGIT. DE PREMSA LOCAL SL,B09844770,Nació Digital,210000.0,2252.5,0.0,212252.5,0.0,0.0,2252.5,0.0,0.0,0.0,0.0,0.0,210000.0,Premsa local digital (grup),Internet,Local/Comarcal,ERC
2022,Totmedia Comunicació SL,B58364936,Totmedia Comunicació (Grup Hermes),159815.93,51500.0,0.0,211315.93,0.0,21800.0,29700.0,0.0,0.0,0.0,0.0,0.0,159815.93,Totmedia Comunicació (Grup Hermes),Premsa,Catalunya,ERC
2022,Ediciones Condé Nast SA,A28122076,"Condé Nast (Vogue, GQ...)",0.0,0.0,210488.19,210488.19,0.0,210488.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condé Nast (Vogue, GQ...)",Premsa,Espanya,ERC
2022,ASSOC.CATALANA PREMSA COMARCAL,G58010315,Associació Catalana de Premsa Comarcal,210000.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0,Associació Catalana de Premsa Comarcal,Associació/Entitat,Catalunya,ERC
2022,AS. PROM. DONES CINEASTES I DE MITJ,G67007005,As. Prom. Dones Cineastes I De Mitj,207684.37,0.0,0.0,207684.37,62200.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,137484.37,As. Prom. Dones Cineastes I De Mitj,Premsa,Local/Comarcal,ERC
2022,"RADIO POPULAR,S.A.",A28281368,Cadena COPE,50000.0,0.0,139423.93,189423.93,0.0,139423.93,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,Cadena COPE,Ràdio,Espanya,ERC
2022,"EDICIONS DEL PAIS VALENCIA, S.A.",A46186821,Premsa Comunitat Valenciana (Edicions),187636.51,278.84,0.0,187915.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187915.35,Premsa Comunitat Valenciana (Edicions),Premsa,Comunitat Valenciana,ERC
2022,"EDICIONES EL PAIS, S.L.",B85635910,Grupo Prisa,50000.0,5576.78,111682.0,167258.78,0.0,113733.95,403.2,0.0,0.0,0.0,0.0,0.0,53121.63,El País,Premsa,Espanya,ERC
2022,NOVAPRESS EDICIONS SL,B67186866,Premsa/digital local (Novapress),165839.3,639.42,0.0,166478.72,0.0,326.92,0.0,0.0,0.0,0.0,0.0,0.0,166151.8,Premsa/digital local (Novapress),Internet,Local/Comarcal,ERC
2022,"TAMEDIAXA, SA",A43926682,Tamediaxa,137377.23,14668.47,0.0,152045.7,0.0,3615.47,11053.0,0.0,0.0,0.0,0.0,0.0,137377.23,Tamediaxa,Premsa,Local/Comarcal,ERC
2022,"GRUP ENDERROCK EDICIONS, S.L.",B64863335,Enderrock,143504.21,0.0,0.0,143504.21,4000.0,0.0,30000.0,0.0,15000.0,0.0,0.0,0.0,94504.21,Enderrock,Premsa,Catalunya,ERC
2022,"Diario de Prensa Digital, S.L.",B86509254,Premsa digital (Diario de Prensa Digital),0.0,0.0,139671.49,139671.49,0.0,139671.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Premsa digital (Diario de Prensa Digital),Internet,Espanya,ERC
2022,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,0.0,139506.77,0.0,139506.77,0.0,12160.29,0.0,0.0,0.0,0.0,0.0,0.0,127346.48,Europa Press Catalunya,Agència de notícies,Catalunya,ERC
2022,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,129713.44,0.0,129713.44,0.0,7084.0,0.0,0.0,0.0,0.0,0.0,0.0,122629.44,Agència EFE,Agència de notícies,Espanya,ERC
2022,"CAPGROS COMUNICACIO, S.L.",B65078545,Capgròs (Empordà),35771.3,92945.11,0.0,128716.41,0.0,231.0,92714.11,0.0,0.0,0.0,0.0,0.0,35771.3,Capgròs (Empordà),Internet,Local/Comarcal,ERC
2022,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,VilaWeb,0.0,800.0,123720.71,124520.71,0.0,124520.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VilaWeb,Internet,Catalunya,ERC
2022,ASSOCIACIO ESPAI LINIA,G04980595,Associació Espai Línia,122700.0,0.0,0.0,122700.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94200.0,Associació Espai Línia,Associació/Entitat,Catalunya,ERC
2022,Promotora de Informaciones SA (PRISA),A28297059,Grupo Prisa,0.0,0.0,110432.35,110432.35,0.0,110432.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grupo PRISA,Premsa,Espanya,ERC
2022,CATMEDIA GLOBAL SL,B55053482,Directe.cat,105411.49,0.0,0.0,105411.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105411.49,Directe.cat,Internet,Catalunya,ERC
2022,L?INSTITUT DE RECURSOS I INVESTIGACIO PE,B58583568,L?Institut De Recursos I Investigacio Pe,72456.11,17503.75,0.0,89959.86,0.0,16457.3,1046.45,0.0,0.0,0.0,0.0,0.0,72456.11,L?Institut De Recursos I Investigacio Pe,Associació/Entitat,Local/Comarcal,ERC
2022,"LIMICOLA, SL",B43808294,Limícola,82892.18,3875.14,0.0,86767.32,0.0,1785.13,1200.0,0.0,0.0,0.0,0.0,0.0,83782.19,Limícola,Altres,Local/Comarcal,ERC
2022,"RADIO TELE TAXI, SA",A08911745,Radio Tele Taxi,0.0,0.0,85297.99,85297.99,0.0,85297.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Tele Taxi,Ràdio,Local/Comarcal,ERC
2022,"EL VALLENC, S.L.",B43121144,El Vallenc,79829.52,4841.94,0.0,84671.46,0.0,383.94,4458.0,0.0,0.0,0.0,0.0,0.0,79829.52,El Vallenc,Premsa,Local/Comarcal,ERC
2022,AIMC,G78982733,AIMC,78728.0,0.0,0.0,78728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78728.0,AIMC,Associació/Entitat,Espanya,ERC
2022,"EDICIONS SALORIA,S.L.",B25503566,Edicions Saloria,54034.13,19983.74,0.0,74017.87,0.0,19983.74,0.0,0.0,3865.18,0.0,0.0,0.0,50168.95,Edicions Saloria,Premsa,Local/Comarcal,ERC
2022,"EDITORIAL L'EMPORDA,S.L.U.",B17091711,El Empordà,51002.8,21603.35,0.0,72606.15,0.0,11680.3,9923.05,0.0,0.0,0.0,0.0,0.0,51002.8,El Empordà,Premsa,Local/Comarcal,ERC
2022,Comunicacions Premsa SA,A60804930,Comunicacions Premsa,0.0,0.0,67673.75,67673.75,0.0,67673.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comunicacions Premsa,Premsa,Local/Comarcal,ERC
2022,HEARST ESPAÑA SL,B81230764,Hearst España (revistes),0.0,0.0,67000.0,67000.0,0.0,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hearst España (revistes),Premsa,Espanya,ERC
2022,QUELCOM GLOBAL SL,B67273219,Quelcom Global,56630.21,8500.0,0.0,65130.21,0.0,250.0,8250.0,0.0,8000.0,0.0,0.0,0.0,48630.21,Quelcom Global,Altres,Catalunya,ERC
2022,REPUTATION STRATEGY CONSULTANTS SL,B67605113,Reputation Strategy Consultants,50000.0,14100.0,0.0,64100.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,Reputation Strategy Consultants,Altres,Local/Comarcal,ERC
2022,EDITORA SINGULAR DIGITAL 2GR SL,B64337462,El Singular Digital,61000.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0,El Singular Digital,Internet,Catalunya,ERC
2022,"TIRABOL PRODUCCIONS, S.L.",B64166705,Racó Català,57715.0,0.0,0.0,57715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57715.0,Racó Català,Internet,Catalunya,ERC
2022,ASSOCIACIO XARXA AUDIVOSUAL COMUNIT,G42981498,Associacio Xarxa Audivosual Comunit,56995.19,200.0,0.0,57195.19,41995.19,200.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,Associacio Xarxa Audivosual Comunit,Associació/Entitat,Local/Comarcal,ERC
2022,CULTURA 21 SCCL,F65947814,Cultura 21,0.0,0.0,52078.54,52078.54,0.0,52078.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cultura 21,Associació/Entitat,Catalunya,ERC
2022,ASS.PROMOC.MITJANS COMUN.LOCAL DTE,G60493467,Ass.Promoc.Mitjans Comun.Local Dte,14169.7,36926.5,0.0,51096.2,9500.0,36926.5,0.0,0.0,0.0,0.0,0.0,0.0,4669.7,Ass.Promoc.Mitjans Comun.Local Dte,Associació/Entitat,Local/Comarcal,ERC
2022,Informació i Comunicació de Barcelona SA SPM,A60783686,Barcelona TV (ICB),0.0,0.0,50011.87,50011.87,0.0,50011.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona TV (ICB),TV,Local/Comarcal,ERC
2022,Col. Publicitaris i Rel. Publiques,Q0801011H,Col. Publicitaris I Rel. Publiques,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,Col. Publicitaris I Rel. Publiques,Associació/Entitat,Local/Comarcal,ERC
2022,GRUP DE PERIODISTES RAMON BARN,G62896196,Grup De Periodistes Ramon Barn,49000.0,495.87,0.0,49495.87,19000.0,495.87,0.0,0.0,0.0,9000.0,0.0,0.0,21000.0,Grup De Periodistes Ramon Barn,Premsa,Local/Comarcal,ERC
2022,"COMUNICACIO VINARIA, S.L.",B65331704,Comunicació Vinaròs,48000.0,0.0,0.0,48000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,23000.0,Comunicació Vinaròs,Premsa,Comunitat Valenciana,ERC
2022,La Mañana Diari de Ponent SA,A25004474,La Mañana (Lleida),0.0,0.0,46245.54,46245.54,0.0,46245.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La Mañana (Lleida),Premsa,Local/Comarcal,ERC
2022,FUNDACIO PERIODISME PLURAL,G65978348,Fundació Periodisme Plural,45000.0,0.0,0.0,45000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,Fundació Periodisme Plural,Associació/Entitat,Catalunya,ERC
2022,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,42661.58,0.0,42661.58,0.0,30011.58,12650.0,0.0,0.0,0.0,0.0,0.0,0.0,Godó Strategies (serveis Grup Godó),Altres,Catalunya,ERC
2022,Atresmedia Corporación de Medios de Comunicación SA,A86436195,Antena 3 (Atresmedia),0.0,0.0,41684.51,41684.51,0.0,41684.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antena 3 (Atresmedia),TV,Espanya,ERC
2022,ANTUL INVEST SLU,B66565854,Antul Invest,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,Antul Invest,Premsa,Local/Comarcal,ERC
2022,Fem Produccions S.L.,B66084377,Fem Produccions,35809.04,2275.0,0.0,38084.04,0.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,35809.04,Fem Produccions,Productora,Local/Comarcal,ERC
2022,"L'AVENC,S.L.",B08503583,L'Avenç,32606.48,5245.33,0.0,37851.81,0.0,5182.83,0.0,0.0,0.0,0.0,0.0,0.0,32668.98,L'Avenç,Premsa,Catalunya,ERC
2022,"Plandora, SCP",J25745654,Plandora,35795.22,330.58,0.0,36125.8,0.0,330.58,0.0,0.0,0.0,0.0,0.0,0.0,35795.22,Plandora,Premsa,Local/Comarcal,ERC
2022,FUNDACIO BLANQUERNA,R5800622B,Fundació Blanquerna (URL),3615.15,32300.0,0.0,35915.15,0.0,32300.0,0.0,0.0,0.0,0.0,0.0,0.0,3615.15,Fundació Blanquerna (URL),Associació/Entitat,Catalunya,ERC
2022,"Associació de Publicacions periòdiques en català, APPEC",G58335158,APPEC (Associació editors premsa),0.0,0.0,34175.98,34175.98,0.0,34175.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,APPEC (Associació editors premsa),Associació/Entitat,Catalunya,ERC
2022,"MEDIASET ESPAÑA COMUNICACIÓN, S.A.",A79075438,Telecinco / Cuatro (Mediaset),0.0,0.0,33794.71,33794.71,0.0,33794.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Telecinco / Cuatro (Mediaset),TV,Espanya,ERC
2022,ASSOCIACIO CATOSFERA,G67190405,Associacio Catosfera,33128.0,0.0,0.0,33128.0,0.0,0.0,9000.0,0.0,5000.0,0.0,0.0,0.0,19128.0,Associacio Catosfera,Associació/Entitat,Local/Comarcal,ERC
2022,"CAXIER EDICIONS, S.L.",B66411828,Caxier Edicions,32783.0,0.0,0.0,32783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32783.0,Caxier Edicions,Premsa,Local/Comarcal,ERC
2022,ASSOC. CULTURAL GARRIGUENCA DE COMUNICACIONS,G25452335,Assoc. Cultural Garriguenca De Comunicacions,31683.0,743.8,0.0,32426.8,0.0,743.8,0.0,0.0,0.0,5423.0,0.0,0.0,26260.0,Assoc. Cultural Garriguenca De Comunicacions,Associació/Entitat,Local/Comarcal,ERC
2022,"INFOM KIT LPS, S.L.",B65946162,Infom Kit Lps,31119.55,0.0,0.0,31119.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31119.55,Infom Kit Lps,Premsa,Local/Comarcal,ERC
2022,Associacio de Cultura Popular i Tra,G05474028,Associacio De Cultura Popular I Tra,30947.61,0.0,0.0,30947.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30947.61,Associacio De Cultura Popular I Tra,Associació/Entitat,Local/Comarcal,ERC
2022,CRONICA GLOBAL MEDIA SL,B66566415,Prensa Ibérica,0.0,0.0,30249.81,30249.81,0.0,30249.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crónica Global,Internet,Catalunya,ERC
2022,Catalunya Ràdio SRG,A08775487,CCMA (Mitjans públics catalans),0.0,0.0,29712.35,29712.35,0.0,29712.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catalunya Ràdio,Ràdio,Catalunya,ERC
2022,"PUBLICACIONS ANOIA, S.L.",B08818189,Publicacions Anoia,27158.23,1950.0,0.0,29108.23,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,27158.23,Publicacions Anoia,Premsa,Local/Comarcal,ERC
2022,INFORMACIO DE COMARQUES SL,B25754078,Informacio De Comarques,27144.09,0.0,0.0,27144.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27144.09,Informacio De Comarques,Premsa,Local/Comarcal,ERC
2022,LABORATORI LIVE MEDIA,G64210768,Laboratori Live Media,26912.1,0.0,0.0,26912.1,6489.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20422.2,Laboratori Live Media,Premsa,Local/Comarcal,ERC
2022,ASS.CULTURAL L'INDEPENDENT DE GRACI,G66245986,Ass.Cultural L'Independent De Graci,25335.95,0.0,0.0,25335.95,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22870.95,Ass.Cultural L'Independent De Graci,Associació/Entitat,Local/Comarcal,ERC
2022,COL.LEGI PROF.AUDIOVISUAL DE CAT.,G63324727,Col.Legi Prof.Audiovisual De Cat.,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,Col.Legi Prof.Audiovisual De Cat.,Associació/Entitat,Local/Comarcal,ERC
2022,CRITIC SCCL,F66334806,Crític,23000.0,1386.06,0.0,24386.06,3000.0,1386.06,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,Crític,Internet,Catalunya,ERC
2022,ASSOCIACIO CULTURAL REVISTA ALELLA,G59119594,Associacio Cultural Revista Alella,23650.0,250.0,0.0,23900.0,0.0,0.0,12750.0,0.0,0.0,0.0,0.0,0.0,11150.0,Associacio Cultural Revista Alella,Associació/Entitat,Local/Comarcal,ERC
2022,SINDICAT DE PERIODISTES DE CATALUNY,G60369931,Sindicat De Periodistes De Cataluny,23223.5,0.0,0.0,23223.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.5,Sindicat De Periodistes De Cataluny,Associació/Entitat,Local/Comarcal,ERC
2022,EDITORIAL ECOPRENSA SA,A84289230,Editorial Ecoprensa,0.0,0.0,23120.0,23120.0,0.0,23120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Editorial Ecoprensa,Premsa,Local/Comarcal,ERC
2022,"EDICIONS PERIODIQUES ARA BALEARS, S",B57806762,Diari ARA,22959.68,0.0,0.0,22959.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22959.68,"Edicions Periodiques Ara Balears, S",Premsa,Local/Comarcal,ERC
2022,ASSOCIACIO ESCOLA DE RADIO I PERIODISME DIGITAL DE L EMPORDA,G55372239,Associacio Escola De Radio I Periodisme Digital De L Emporda,22500.0,0.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0,Associacio Escola De Radio I Periodisme Digital De L Emporda,Associació/Entitat,Local/Comarcal,ERC
