Any,Mitja,CIF,Grup,Subvencions,Contractes,Pub. institucional,Total,admin_ajuntament_bcn,admin_altres,admin_altres_ajuntaments,admin_diputacio_bcn,admin_diputacio_girona,admin_diputacio_lleida,admin_diputacio_tarragona,admin_estat,admin_generalitat
2022,EDICIONS DIARI DE TERRASSA S.L.,B02851848,,224181.11,346.15,145091.43,369618.69,0.0,139333.74,0.0,0.0,0.0,0.0,0.0,0.0,230284.95
2022,"EL MUNDO DEPORTIVO, SA",A59114082,,12000.0,3141.3,313946.44,329087.74,12000.0,316176.25,911.49,0.0,0.0,0.0,0.0,0.0,0.0
2022,"20 MINUTOS EDITORA, SL",B99083966,,0.0,0.0,308939.86,308939.86,0.0,308939.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PREMSA D OSONA (EL 9 NOU),A08447369,,125152.99,8198.54,147287.99,280639.52,0.0,148191.84,5174.5,0.0,0.0,0.0,0.0,0.0,127273.18
2022,FUNDACIO FRANCESC EIXIMENIS,G46648655,,232196.8,935.0,0.0,233131.8,0.0,15935.0,0.0,45000.0,18000.0,28000.0,0.0,0.0,126196.8
2022,EDICIONS DIGIT. DE PREMSA LOCAL SL,B09844770,,210000.0,2252.5,0.0,212252.5,0.0,0.0,2252.5,0.0,0.0,0.0,0.0,0.0,210000.0
2022,Totmedia Comunicació SL,B58364936,,159815.93,51500.0,0.0,211315.93,0.0,21800.0,29700.0,0.0,0.0,0.0,0.0,0.0,159815.93
2022,Ediciones Condé Nast SA,A28122076,,0.0,0.0,210488.19,210488.19,0.0,210488.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOC.CATALANA PREMSA COMARCAL,G58010315,,210000.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210000.0
2022,AS. PROM. DONES CINEASTES I DE MITJ,G67007005,,207684.37,0.0,0.0,207684.37,62200.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,137484.37
2022,"RADIO POPULAR,S.A.",A28281368,,50000.0,0.0,139423.93,189423.93,0.0,139423.93,0.0,0.0,0.0,0.0,0.0,0.0,50000.0
2022,"EDICIONS DEL PAIS VALENCIA, S.A.",A46186821,,187636.51,278.84,0.0,187915.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187915.35
2022,"EDICIONES EL PAIS, S.L.",B85635910,,50000.0,5576.78,111682.0,167258.78,0.0,113733.95,403.2,0.0,0.0,0.0,0.0,0.0,53121.63
2022,NOVAPRESS EDICIONS SL,B67186866,,165839.3,639.42,0.0,166478.72,0.0,326.92,0.0,0.0,0.0,0.0,0.0,0.0,166151.8
2022,"TAMEDIAXA, SA",A43926682,,137377.23,14668.47,0.0,152045.7,0.0,3615.47,11053.0,0.0,0.0,0.0,0.0,0.0,137377.23
2022,"GRUP ENDERROCK EDICIONS, S.L.",B64863335,,143504.21,0.0,0.0,143504.21,4000.0,0.0,30000.0,0.0,15000.0,0.0,0.0,0.0,94504.21
2022,"Diario de Prensa Digital, S.L.",B86509254,,0.0,0.0,139671.49,139671.49,0.0,139671.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,0.0,139506.77,0.0,139506.77,0.0,12160.29,0.0,0.0,0.0,0.0,0.0,0.0,127346.48
2022,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,129713.44,0.0,129713.44,0.0,7084.0,0.0,0.0,0.0,0.0,0.0,0.0,122629.44
2022,"CAPGROS COMUNICACIO, S.L.",B65078545,,35771.3,92945.11,0.0,128716.41,0.0,231.0,92714.11,0.0,0.0,0.0,0.0,0.0,35771.3
2022,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,,0.0,800.0,123720.71,124520.71,0.0,124520.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOCIACIO ESPAI LINIA,G04980595,,122700.0,0.0,0.0,122700.0,28500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94200.0
2022,Promotora de Informaciones SA (PRISA),A28297059,,0.0,0.0,110432.35,110432.35,0.0,110432.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,CATMEDIA GLOBAL SL,B55053482,,105411.49,0.0,0.0,105411.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105411.49
2022,L?INSTITUT DE RECURSOS I INVESTIGACIO PE,B58583568,,72456.11,17503.75,0.0,89959.86,0.0,16457.3,1046.45,0.0,0.0,0.0,0.0,0.0,72456.11
2022,"LIMICOLA, SL",B43808294,,82892.18,3875.14,0.0,86767.32,0.0,1785.13,1200.0,0.0,0.0,0.0,0.0,0.0,83782.19
2022,"RADIO TELE TAXI, SA",A08911745,,0.0,0.0,85297.99,85297.99,0.0,85297.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"EL VALLENC, S.L.",B43121144,,79829.52,4841.94,0.0,84671.46,0.0,383.94,4458.0,0.0,0.0,0.0,0.0,0.0,79829.52
2022,AIMC,G78982733,,78728.0,0.0,0.0,78728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78728.0
2022,"EDICIONS SALORIA,S.L.",B25503566,,54034.13,19983.74,0.0,74017.87,0.0,19983.74,0.0,0.0,3865.18,0.0,0.0,0.0,50168.95
2022,"EDITORIAL L'EMPORDA,S.L.U.",B17091711,,51002.8,21603.35,0.0,72606.15,0.0,11680.3,9923.05,0.0,0.0,0.0,0.0,0.0,51002.8
2022,Comunicacions Premsa SA,A60804930,,0.0,0.0,67673.75,67673.75,0.0,67673.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,HEARST ESPAÑA SL,B81230764,,0.0,0.0,67000.0,67000.0,0.0,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,QUELCOM GLOBAL SL,B67273219,,56630.21,8500.0,0.0,65130.21,0.0,250.0,8250.0,0.0,8000.0,0.0,0.0,0.0,48630.21
2022,REPUTATION STRATEGY CONSULTANTS SL,B67605113,,50000.0,14100.0,0.0,64100.0,0.0,14100.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0
2022,EDITORA SINGULAR DIGITAL 2GR SL,B64337462,,61000.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61000.0
2022,"TIRABOL PRODUCCIONS, S.L.",B64166705,,57715.0,0.0,0.0,57715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57715.0
2022,ASSOCIACIO XARXA AUDIVOSUAL COMUNIT,G42981498,,56995.19,200.0,0.0,57195.19,41995.19,200.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0
2022,CULTURA 21 SCCL,F65947814,,0.0,0.0,52078.54,52078.54,0.0,52078.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASS.PROMOC.MITJANS COMUN.LOCAL DTE,G60493467,,14169.7,36926.5,0.0,51096.2,9500.0,36926.5,0.0,0.0,0.0,0.0,0.0,0.0,4669.7
2022,Informació i Comunicació de Barcelona SA SPM,A60783686,,0.0,0.0,50011.87,50011.87,0.0,50011.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Col. Publicitaris i Rel. Publiques,Q0801011H,,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0
2022,GRUP DE PERIODISTES RAMON BARN,G62896196,,49000.0,495.87,0.0,49495.87,19000.0,495.87,0.0,0.0,0.0,9000.0,0.0,0.0,21000.0
2022,"COMUNICACIO VINARIA, S.L.",B65331704,,48000.0,0.0,0.0,48000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,23000.0
2022,La Mañana Diari de Ponent SA,A25004474,,0.0,0.0,46245.54,46245.54,0.0,46245.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FUNDACIO PERIODISME PLURAL,G65978348,,45000.0,0.0,0.0,45000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0
2022,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,42661.58,0.0,42661.58,0.0,30011.58,12650.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Atresmedia Corporación de Medios de Comunicación SA,A86436195,,0.0,0.0,41684.51,41684.51,0.0,41684.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ANTUL INVEST SLU,B66565854,,40000.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
2022,Fem Produccions S.L.,B66084377,,35809.04,2275.0,0.0,38084.04,0.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,35809.04
2022,"L'AVENC,S.L.",B08503583,,32606.48,5245.33,0.0,37851.81,0.0,5182.83,0.0,0.0,0.0,0.0,0.0,0.0,32668.98
2022,"Plandora, SCP",J25745654,,35795.22,330.58,0.0,36125.8,0.0,330.58,0.0,0.0,0.0,0.0,0.0,0.0,35795.22
2022,FUNDACIO BLANQUERNA,R5800622B,,3615.15,32300.0,0.0,35915.15,0.0,32300.0,0.0,0.0,0.0,0.0,0.0,0.0,3615.15
2022,"Associació de Publicacions periòdiques en català, APPEC",G58335158,,0.0,0.0,34175.98,34175.98,0.0,34175.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"MEDIASET ESPAÑA COMUNICACIÓN, S.A.",A79075438,,0.0,0.0,33794.71,33794.71,0.0,33794.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOCIACIO CATOSFERA,G67190405,,33128.0,0.0,0.0,33128.0,0.0,0.0,9000.0,0.0,5000.0,0.0,0.0,0.0,19128.0
2022,"CAXIER EDICIONS, S.L.",B66411828,,32783.0,0.0,0.0,32783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32783.0
2022,ASSOC. CULTURAL GARRIGUENCA DE COMUNICACIONS,G25452335,,31683.0,743.8,0.0,32426.8,0.0,743.8,0.0,0.0,0.0,5423.0,0.0,0.0,26260.0
2022,"INFOM KIT LPS, S.L.",B65946162,,31119.55,0.0,0.0,31119.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31119.55
2022,Associacio de Cultura Popular i Tra,G05474028,,30947.61,0.0,0.0,30947.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30947.61
2022,CRONICA GLOBAL MEDIA SL,B66566415,Prensa Ibérica,0.0,0.0,30249.81,30249.81,0.0,30249.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Catalunya Ràdio SRG,A08775487,,0.0,0.0,29712.35,29712.35,0.0,29712.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"PUBLICACIONS ANOIA, S.L.",B08818189,,27158.23,1950.0,0.0,29108.23,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,27158.23
2022,INFORMACIO DE COMARQUES SL,B25754078,,27144.09,0.0,0.0,27144.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27144.09
2022,LABORATORI LIVE MEDIA,G64210768,,26912.1,0.0,0.0,26912.1,6489.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20422.2
2022,ASS.CULTURAL L'INDEPENDENT DE GRACI,G66245986,,25335.95,0.0,0.0,25335.95,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22870.95
2022,COL.LEGI PROF.AUDIOVISUAL DE CAT.,G63324727,,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0
2022,CRITIC SCCL,F66334806,,23000.0,1386.06,0.0,24386.06,3000.0,1386.06,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
2022,ASSOCIACIO CULTURAL REVISTA ALELLA,G59119594,,23650.0,250.0,0.0,23900.0,0.0,0.0,12750.0,0.0,0.0,0.0,0.0,0.0,11150.0
2022,SINDICAT DE PERIODISTES DE CATALUNY,G60369931,,23223.5,0.0,0.0,23223.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23223.5
2022,EDITORIAL ECOPRENSA SA,A84289230,,0.0,0.0,23120.0,23120.0,0.0,23120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"EDICIONS PERIODIQUES ARA BALEARS, S",B57806762,Diari ARA,22959.68,0.0,0.0,22959.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22959.68
2022,ASSOCIACIO ESCOLA DE RADIO I PERIODISME DIGITAL DE L EMPORDA,G55372239,,22500.0,0.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500.0
2022,EDICIONS DEL NUVOL,B66917048,,12739.26,8897.93,0.0,21637.19,0.0,8647.93,250.0,0.0,0.0,0.0,0.0,0.0,12739.26
2022,ASSOC. CATALANA DE MITJANS LOCALS,G64172505,,20700.0,0.0,0.0,20700.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15700.0
2022,ASSOCIACIO XARXA DIGITAL CATALANA,G63274534,,20361.4,0.0,0.0,20361.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20361.4
2022,PROMICSA SA,A43030302,,0.0,0.0,20047.76,20047.76,0.0,20047.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,Ass. Cat. Editors de Diaris,G62841697,,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
2022,Associacio de l'observatori de les dones en els mitjans de comunicacio,G65059743,,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOC.FORA DE QUADRE ASSOCIACIO FORA DE QUADRE,G63071518,,17417.5,1955.66,0.0,19373.16,4000.0,1955.66,0.0,0.0,0.0,0.0,0.0,0.0,13417.5
2022,"RBA Revistas, SL",B64610389,RBA Holding,0.0,43.22,17277.0,17320.22,0.0,17277.0,43.22,0.0,0.0,0.0,0.0,0.0,0.0
2022,"L'ENLLAC DELS ANOIENCS, SL",B62750443,,16950.27,0.0,0.0,16950.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16950.27
2022,"BIFIDUS PRODUCCIONS, SL",B63999254,,15697.61,0.0,0.0,15697.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15697.61
2022,PUBLI DASER S.L.,B66258757,,14001.74,0.0,0.0,14001.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14001.74
2022,Motorpress Ibérica SAU,A28602389,,0.0,0.0,13700.0,13700.0,0.0,13700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,DIARI CONNEXIOBCN SL,B67271304,,11200.0,1600.0,0.0,12800.0,1200.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,ASSOCIACIO CULTURAL VALORS,G63498109,,12534.0,0.0,0.0,12534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12534.0
2022,Unidad Editorial Información Económica SL,B85076900,,0.0,0.0,12416.17,12416.17,0.0,12416.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,FUND.CONSELL DE LA INFORMACIO CAT.,V61980728,,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0
2022,"Publicacions de l'Abadia de Montserrat, S.A.",A08176499,,0.0,0.0,11041.44,11041.44,0.0,11041.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"RaDIO ASS. DE CATALUNYA, SCCL",F08657306,,11000.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000.0
2022,Unidad Editorial Información General SL,B86150332,,0.0,0.0,10577.67,10577.67,0.0,10577.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"SCIETAT PORTAL DE LLEIDA, SL",B25462854,,10000.0,560.0,0.0,10560.0,0.0,410.0,150.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,A.D.C. DIRCOM,G80473259,,10000.0,179.3,0.0,10179.3,0.0,179.3,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,VALENCIA EXTRA S.L.,B98887185,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,PROYECTO POLARIS COMUNICACION SL,B40591877,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,ASSOCIACIO WELCOME TALENT SOCIETY,G67100883,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0
2022,PAUTA MEDIA SL,B64869670,,10000.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
2022,ASSOCIACIO CULTURAL LA TORRATXA,G02859882,,9403.2,0.0,0.0,9403.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9403.2
2022,FUNDACIO PRIVADA VINCLE,G64913817,,8854.8,0.0,0.0,8854.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8854.8
2022,ASSOCIACIO CULT.AMICS DE L'OM,,,8400.0,0.0,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400.0
2022,ASSOCIACIO ONA MEDITERRANIA,G57834004,,8250.0,0.0,0.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0
2022,Fundacio Privada Reeixida,G63307961,,8235.55,0.0,0.0,8235.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235.55
2022,ASSOCIACIO CULTURAL AD HOC,G66750217,,8000.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0
2022,ASSO.VEINS PROP.MONT D'ORSA DE VALL,G08903346,,7980.0,0.0,0.0,7980.0,7980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"EDICIONS VALLS COMUNICACIO, S.L.",B43518232,,7875.0,0.0,0.0,7875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875.0
2022,RBA LIBROS Y PUBLICACIONES SL,B66195207,RBA Holding,1191.31,6663.46,0.0,7854.77,0.0,6663.46,0.0,0.0,0.0,0.0,0.0,0.0,1191.31
2022,Marca Radio SL,B85088052,,0.0,0.0,7204.44,7204.44,0.0,6204.48,0.0,0.0,0.0,0.0,0.0,0.0,999.96
2022,AUDIOVISUAL ESPAÑOLA 2000 SA,A82031329,,0.0,748.62,6372.68,7121.3,0.0,6517.68,0.0,0.0,0.0,0.0,0.0,0.0,603.62
2022,"DIARIO ABC,SL",B82824194,,0.0,673.03,6374.2,7047.23,0.0,6374.2,0.0,0.0,0.0,0.0,0.0,0.0,673.03
2022,EDICIONS LA VEU DEL PAIS VALENCIA S,F98614076,,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0
2022,"GARRAF NEWS MEDIA, SL",B64053770,,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0
2022,FUNDACIO JOSEP IRLA,,,6920.0,0.0,0.0,6920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6920.0
2022,TITANIA COMPAÑIA EDITORIAL SL,B82938572,,0.0,0.0,6120.43,6120.43,0.0,6120.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASS. CULT. ARGUDELL - LES ALBERES,G05487566,,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
2022,MON TERRASSA SL,B66810987,,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0
2022,"PREMSA LOCAL EL JARDI, SCCL",F67269993,,5975.0,0.0,0.0,5975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975.0
2022,"BALAGUER AUDIOVISUALS, S.L.",B25629734,,5000.0,247.93,0.0,5247.93,0.0,247.93,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2022,BLUE GLOBE MEDIA SL,B67007807,,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2022,GRUPO CALAFORRA MEDIA S.L.,B98980089,,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2022,ORNA COMUNICACION SL,B64508955,,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
2022,ASS. CATALUNYA DE MITJANS CULTURALS,G66548280,,4668.0,0.0,0.0,4668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4668.0
2022,Fundacio Impulsa Talentum XXI,G01927607,,4500.0,0.0,0.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0
2022,ASS.CULTURAL PER A LA CREACIO D'EMISSOR,G43398411,,3993.19,260.0,0.0,4253.19,0.0,260.0,793.19,0.0,0.0,0.0,0.0,0.0,3200.0
2022,AS. VEGANA DE CATALUNYA,G05284112,,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
2022,LA RELLA.INICIATIVES SOCIOCULTURALS,G63494009,,3850.0,0.0,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0
2022,Kiss Media SL,B83773610,,0.0,0.0,3542.11,3542.11,0.0,3542.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"ALTERNATIVAS ECONOMICAS, SCCL",F65942765,,0.0,0.0,3500.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOCIACIO SOM DE L OEST,G25849696,,3000.0,202.0,0.0,3202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3202.0
2022,ASS. AB ORIGINE DIVULG. HISTORICA,G67151183,,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
2022,ASSOCIACIO RADIO COMUNITARIA HOSTAF ASSOCIACIO RADIO COMUNITARIA HOSTAF,G67059469,,3000.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,"MANGRANA CULTURA CONTEMPORANIA, SCCL",F09679770,,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0
2022,"Prisa Media, SL",A88096458,,0.0,1890.0,0.0,1890.0,0.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOCIACIO BANC DEL TEMPS DE CERDAN ASSOCIACIO BANC DEL TEMPS DE CERDAN DEL VALLES,G67322370,,1645.0,0.0,0.0,1645.0,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ASSOCIACIO PER LA COMUNICACIO I LA COOPERACIO,G43606870,,1500.0,0.0,0.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ESTRAC 18 S.L.,B04955738,,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
2022,"RECLAM PUBLICITARI, SL",B58561978,,0.0,680.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0
2022,"ANAR FENT, SL",B63369086,,0.0,500.0,0.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,COL.ENGINY.CAM.CANALS I PORTS,Q2867009I,,0.0,450.0,0.0,450.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),397132.97,196611.46,5117158.42,5710902.85,0.0,85850.5,10471.56,0.0,11985.0,0.0,0.0,0.0,5602595.79
2023,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,0.0,1167322.13,3106748.11,4274070.24,26549.24,851909.5,34181.83,217360.75,0.0,0.0,0.0,0.0,3144068.92
2023,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,0.0,1278563.65,2616822.1,3895385.75,37504.8,921384.89,60008.96,210243.39,0.0,2942.31,0.0,0.0,2663301.4
2023,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,32180.0,416643.36,2227256.05,2676079.41,26401.68,112443.97,30146.92,150821.91,0.0,20883.05,0.0,0.0,2335381.88
2023,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,22741.96,10500.0,1899947.71,1933189.67,0.0,14377.5,0.0,0.0,0.0,0.0,0.0,0.0,1918812.17
2023,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),0.0,495814.65,824368.98,1320183.63,9182.44,49599.39,167061.74,42760.04,140564.24,8156.42,5272.3,0.0,897587.06
2023,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,,15000.0,264112.06,912014.79,1191126.85,0.0,55585.59,209449.31,0.0,19962.72,0.0,0.0,0.0,906129.23
2023,"GRUP FLAIX, SL",B61801635,,0.0,8328.0,1034188.53,1042516.53,0.0,20355.13,0.0,0.0,0.0,0.0,0.0,0.0,1022161.4
2023,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,0.0,247110.52,668787.17,915897.69,0.0,198515.57,10715.82,24230.08,0.0,0.0,0.0,0.0,682436.22
2023,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,0.0,875326.72,875326.72,0.0,10032.0,0.0,0.0,0.0,0.0,0.0,0.0,865294.72
2023,"SAPIENS, SCCL",F64074982,,0.0,0.0,710812.55,710812.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710812.55
2023,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,667501.67,0.0,667501.67,0.0,417449.73,240578.94,1248.0,8225.0,0.0,0.0,0.0,0.0
2023,GRUP LES NOTICIES DE CATALUNYA,B66541947,,0.0,12400.0,651797.91,664197.91,0.0,2400.0,0.0,0.0,0.0,10000.0,0.0,0.0,651797.91
2023,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,20000.0,254079.98,312112.62,586192.6,0.0,21529.8,74404.36,0.0,157235.3,0.0,0.0,0.0,333023.14
2023,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,,0.0,0.0,583035.86,583035.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583035.86
2023,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,,179319.6,19159.44,370588.82,569067.86,0.0,4450.0,6444.98,0.0,16750.0,8264.46,0.0,0.0,533158.42
2023,"DIARI SEGRE, S.L.U.",B25275926,,10610.72,231082.41,306187.1,547880.23,0.0,20020.05,157481.2,453.64,0.0,37037.68,0.0,0.0,332887.66
2023,UNIPREX SA,A28782936,,0.0,300.0,535638.23,535938.23,0.0,944.9,300.0,0.0,0.0,0.0,0.0,0.0,534693.33
2023,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,,0.0,110723.89,376004.73,486728.62,0.0,51497.1,32925.12,289.26,0.0,0.0,12140.38,0.0,389876.76
2023,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,,58435.78,413962.12,0.0,472397.9,3000.0,230.54,0.0,20732.6,69890.81,0.0,0.0,0.0,378543.95
